,"Berndorf bei Salzburg <50304>",247,,232,,64,,329,,387,,300,,131,,7,,9,,2,,25,,20,,8,,3,,7,,13,,3,,13,,8,,4,,1,,
,"Bürmoos <50305>",667,,652,,213,,763,,942,,829,,407,,56,,54,,15,,128,,104,,42,,10,,80,,71,,21,,117,,63,,32,,10,,
,"Dorfbeuern <50306>",257,,211,,62,,298,,304,,260,,131,,16,,23,,4,,39,,24,,10,,2,,10,,12,,5,,13,,9,,-,,2,,
,"Ebenau <50307>",233,,176,,71,,263,,289,,233,,137,,8,,11,,2,,23,,16,,9,,5,,7,,5,,4,,9,,8,,2,,-,,
,"Elixhausen <50308>",408,,408,,133,,487,,620,,501,,322,,30,,46,,3,,88,,63,,21,,5,,27,,27,,6,,37,,23,,11,,4,,
,"Elsbethen <50309>",687,,675,,208,,872,,1041,,974,,574,,58,,92,,22,,154,,117,,40,,19,,26,,42,,5,,66,,49,,18,,3,,
,"Eugendorf <50310>",975,,1077,,345,,1129,,1529,,999,,662,,80,,69,,12,,163,,130,,49,,11,,37,,67,,19,,89,,78,,46,,9,,
,"Faistenau <50311>",487,,465,,163,,545,,625,,518,,218,,20,,30,,10,,58,,56,,23,,8,,6,,9,,4,,12,,16,,4,,-,,
,"Fuschl am See <50312>",205,,200,,57,,274,,288,,236,,128,,34,,39,,12,,87,,50,,24,,9,,11,,16,,1,,29,,15,,11,,3,,
,"Göming <50313>",117,,126,,40,,132,,161,,121,,59,,4,,6,,1,,15,,3,,4,,1,,2,,-,,-,,8,,2,,-,,-,,
,"Grödig <50314>",852,,835,,269,,1083,,1243,,1141,,729,,116,,129,,21,,261,,146,,63,,13,,118,,134,,29,,231,,184,,109,,21,,
,"Großgmain <50315>",304,,276,,99,,357,,460,,399,,275,,55,,40,,14,,102,,100,,66,,29,,29,,30,,9,,48,,23,,16,,5,,
,"Hallwang <50316>",608,,573,,182,,706,,833,,666,,438,,35,,32,,6,,115,,66,,18,,8,,16,,34,,12,,41,,33,,11,,2,,
,"Henndorf am Wallersee <50317>",692,,685,,232,,794,,1023,,881,,430,,39,,57,,10,,101,,85,,38,,13,,42,,38,,10,,86,,49,,19,,6,,
,"Hintersee <50318>",80,,63,,22,,89,,100,,84,,28,,3,,2,,1,,6,,7,,2,,-,,2,,2,,-,,-,,2,,-,,-,,
,"Hof bei Salzburg <50319>",462,,490,,142,,608,,657,,538,,368,,57,,46,,17,,129,,72,,32,,11,,27,,45,,10,,51,,25,,11,,1,,
,"Koppl <50321>",563,,512,,183,,639,,750,,587,,260,,37,,45,,14,,92,,65,,20,,7,,17,,16,,5,,38,,16,,13,,2,,
,"Köstendorf <50320>",371,,417,,152,,455,,523,,433,,246,,34,,37,,11,,50,,40,,11,,5,,14,,7,,3,,17,,13,,2,,3,,
,"Lamprechtshausen <50322>",614,,556,,225,,696,,813,,620,,283,,55,,43,,13,,106,,69,,28,,5,,29,,38,,8,,74,,34,,14,,1,,
,"Mattsee <50323>",469,,408,,148,,559,,662,,580,,351,,34,,42,,6,,80,,80,,46,,19,,24,,26,,7,,51,,40,,22,,6,,
,"Neumarkt am Wallersee <50324>",979,,825,,291,,1130,,1166,,998,,460,,97,,95,,22,,184,,107,,41,,11,,68,,143,,41,,145,,95,,71,,11,,
,"Nußdorf am Haunsberg <50325>",408,,393,,125,,473,,508,,390,,189,,19,,14,,3,,45,,30,,10,,3,,7,,11,,2,,16,,12,,5,,2,,
,"Oberndorf bei Salzburg <50326>",664,,712,,214,,883,,930,,920,,519,,98,,127,,34,,198,,145,,86,,9,,182,,171,,52,,219,,123,,61,,11,,
,"Obertrum am See <50327>",689,,740,,261,,836,,1000,,806,,379,,67,,48,,15,,117,,77,,24,,13,,22,,41,,5,,58,,31,,9,,1,,
,"Plainfeld <50328>",151,,211,,77,,207,,302,,188,,100,,17,,19,,7,,33,,27,,14,,6,,3,,6,,1,,14,,4,,2,,1,,
,"Sankt Georgen bei Salzburg <50329>",487,,442,,138,,592,,612,,509,,232,,16,,16,,6,,46,,37,,23,,6,,9,,9,,2,,27,,9,,8,,1,,
,"Sankt Gilgen <50330>",437,,481,,128,,546,,696,,682,,415,,64,,94,,51,,122,,130,,78,,27,,61,,86,,49,,58,,62,,33,,4,,
,"Schleedorf <50331>",172,,201,,63,,193,,247,,165,,69,,9,,10,,1,,18,,19,,9,,2,,5,,13,,4,,8,,7,,1,,-,,
,"Seeham <50332>",282,,254,,85,,349,,409,,351,,146,,17,,20,,1,,60,,44,,22,,13,,6,,7,,3,,17,,4,,3,,-,,
,"Seekirchen am Wallersee <50339>",1645,,1520,,511,,1849,,2124,,1680,,947,,130,,127,,30,,325,,221,,110,,31,,69,,150,,39,,159,,85,,54,,7,,
,"Straßwalchen <50335>",1116,,1149,,356,,1344,,1500,,1158,,503,,127,,151,,45,,257,,137,,53,,12,,89,,101,,24,,163,,105,,42,,4,,
,"Strobl <50336>",527,,536,,175,,561,,732,,622,,382,,30,,25,,6,,75,,61,,44,,24,,8,,15,,8,,19,,16,,11,,3,,
,"Thalgau <50337>",834,,909,,291,,1018,,1272,,899,,504,,50,,64,,19,,129,,78,,27,,6,,43,,47,,10,,66,,46,,33,,5,,
,"Wals-Siezenheim <50338>",1866,,1910,,605,,2441,,2617,,2080,,1156,,142,,195,,41,,426,,276,,95,,25,,157,,212,,77,,287,,182,,144,,35,,
,"Altenmarkt im Pongau <50401>",636,,639,,207,,699,,854,,593,,369,,82,,139,,19,,199,,124,,60,,16,,48,,64,,15,,85,,64,,15,,5,,
,"Bad Gastein <50403>",298,,389,,131,,352,,665,,661,,502,,113,,93,,19,,227,,182,,89,,21,,71,,66,,17,,100,,97,,48,,2,,
,"Bad Hofgastein <50402>",699,,860,,245,,818,,1277,,1156,,740,,114,,101,,23,,236,,185,,104,,27,,54,,112,,31,,99,,119,,64,,10,,
,"Bischofshofen <50404>",1110,,1372,,441,,1360,,1799,,1646,,1102,,171,,182,,50,,264,,190,,62,,13,,217,,342,,74,,365,,276,,161,,26,,
,"Dorfgastein <50405>",242,,283,,90,,280,,347,,266,,150,,20,,21,,10,,37,,32,,27,,4,,4,,4,,1,,3,,3,,3,,-,,
,"Eben im Pongau <50406>",406,,388,,129,,410,,472,,350,,171,,50,,37,,8,,103,,48,,26,,6,,20,,39,,9,,44,,34,,14,,4,,
,"Filzmoos <50407>",216,,228,,72,,206,,288,,193,,111,,29,,33,,10,,66,,74,,22,,5,,4,,3,,1,,13,,6,,7,,1,,
,"Flachau <50408>",483,,445,,141,,520,,552,,447,,189,,29,,71,,12,,114,,81,,24,,10,,6,,32,,3,,26,,15,,6,,-,,
,"Forstau <50409>",100,,76,,26,,112,,97,,104,,37,,1,,5,,-,,3,,10,,4,,2,,-,,1,,-,,1,,1,,-,,-,,
,"Goldegg <50410>",416,,419,,154,,466,,564,,417,,193,,15,,19,,4,,38,,35,,29,,8,,5,,9,,2,,7,,2,,5,,-,,
,"Großarl <50411>",642,,639,,192,,615,,741,,546,,268,,47,,46,,9,,102,,52,,20,,1,,9,,18,,4,,15,,14,,8,,1,,
,"Hüttau <50412>",175,,203,,60,,188,,244,,252,,149,,43,,39,,8,,61,,30,,10,,1,,12,,34,,7,,18,,22,,9,,-,,
,"Hüttschlag <50413>",171,,139,,46,,142,,185,,134,,90,,3,,-,,-,,20,,7,,6,,3,,-,,-,,-,,2,,-,,1,,-,,
,"Kleinarl <50414>",127,,124,,46,,137,,164,,132,,69,,7,,7,,2,,17,,14,,5,,1,,1,,2,,2,,-,,4,,1,,-,,
,"Mühlbach am Hochkönig <50415>",132,,186,,80,,178,,299,,241,,173,,28,,27,,6,,45,,45,,26,,7,,4,,2,,1,,3,,3,,-,,1,,
,"Pfarrwerfen <50416>",428,,370,,120,,467,,472,,372,,202,,22,,24,,7,,56,,33,,20,,4,,8,,18,,2,,15,,19,,5,,-,,
,"Radstadt <50417>",566,,618,,198,,673,,824,,761,,437,,115,,112,,22,,179,,161,,51,,9,,93,,76,,21,,131,,86,,46,,9,,
,"Sankt Johann im Pongau <50418>",1389,,1467,,451,,1812,,1983,,1694,,870,,247,,268,,70,,436,,286,,80,,24,,147,,202,,60,,238,,208,,83,,18,,
,"Sankt Martin am Tennengebirge <50419>",255,,265,,85,,285,,376,,252,,126,,20,,34,,6,,55,,45,,25,,6,,8,,8,,6,,10,,10,,3,,1,,
,"Sankt Veit im Pongau <50420>",609,,589,,179,,704,,789,,636,,308,,28,,37,,8,,69,,49,,28,,7,,6,,11,,3,,19,,11,,7,,-,,
,"Schwarzach im Pongau <50421>",374,,443,,125,,466,,601,,547,,337,,57,,56,,12,,125,,76,,27,,4,,58,,97,,25,,99,,98,,44,,11,,
,"Untertauern <50422>",78,,59,,23,,81,,80,,67,,24,,9,,12,,5,,18,,20,,3,,2,,-,,1,,1,,3,,1,,-,,-,,
,"Wagrain <50423>",425,,343,,130,,531,,511,,500,,297,,46,,85,,12,,143,,106,,34,,10,,22,,35,,5,,36,,34,,22,,1,,
,"Werfen <50424>",410,,403,,123,,498,,527,,495,,290,,31,,46,,9,,80,,52,,21,,5,,37,,57,,14,,51,,59,,23,,4,,
,"Werfenweng <50425>",192,,162,,63,,188,,220,,135,,45,,6,,17,,1,,60,,38,,15,,3,,3,,5,,-,,5,,4,,1,,-,,
,"Göriach <50501>",45,,63,,21,,64,,73,,67,,30,,-,,-,,-,,-,,1,,2,,-,,-,,-,,-,,-,,-,,-,,-,,
,"Lessach <50502>",73,,92,,28,,98,,117,,95,,49,,3,,4,,1,,2,,8,,5,,-,,-,,-,,-,,1,,-,,-,,-,,
,"Mariapfarr <50503>",314,,399,,137,,368,,487,,420,,304,,15,,19,,7,,32,,42,,33,,15,,5,,5,,1,,9,,3,,4,,1,,
,"Mauterndorf <50504>",197,,203,,61,,205,,289,,295,,229,,14,,5,,3,,40,,25,,39,,9,,12,,9,,1,,15,,17,,6,,-,,
,"Muhr <50505>",57,,83,,28,,78,,103,,106,,45,,-,,2,,-,,1,,7,,4,,1,,-,,2,,-,,-,,-,,-,,-,,
,"Ramingstein <50506>",114,,112,,42,,202,,206,,235,,97,,7,,8,,3,,17,,21,,10,,1,,1,,1,,-,,4,,3,,1,,-,,
,"Sankt Andrä im Lungau <50507>",100,,125,,47,,115,,179,,128,,81,,-,,2,,1,,7,,6,,1,,2,,-,,-,,-,,1,,1,,-,,-,,
,"Sankt Margarethen im Lungau <50508>",97,,120,,40,,116,,149,,111,,57,,8,,8,,2,,14,,19,,15,,1,,12,,7,,6,,14,,10,,3,,-,,
,"Sankt Michael im Lungau <50509>",415,,474,,156,,532,,690,,662,,333,,42,,49,,12,,76,,97,,38,,5,,20,,27,,9,,32,,35,,12,,-,,
,"Tamsweg <50510>",637,,807,,234,,871,,1109,,992,,609,,86,,118,,30,,136,,112,,49,,11,,38,,48,,18,,62,,41,,29,,2,,
,"Thomatal <50511>",53,,60,,29,,66,,63,,62,,31,,-,,2,,-,,3,,4,,3,,2,,1,,3,,3,,3,,-,,-,,-,,
,"Tweng <50512>",26,,35,,13,,29,,49,,26,,27,,2,,6,,1,,8,,17,,7,,-,,-,,-,,-,,2,,4,,-,,1,,
,"Unternberg <50513>",155,,191,,62,,169,,209,,166,,92,,8,,7,,2,,13,,7,,15,,3,,2,,-,,-,,3,,3,,-,,-,,
,"Weißpriach <50514>",56,,37,,14,,64,,56,,49,,35,,-,,-,,-,,6,,-,,2,,2,,-,,-,,-,,-,,-,,-,,-,,
,"Zederhaus <50515>",205,,201,,66,,221,,227,,197,,113,,-,,4,,2,,7,,4,,-,,-,,-,,-,,-,,1,,1,,1,,-,,
,"Bramberg am Wildkogel <50601>",586,,611,,200,,739,,825,,714,,328,,17,,26,,8,,59,,51,,29,,10,,7,,8,,3,,9,,8,,4,,-,,
,"Bruck an der Großglocknerstraße <50602>",607,,648,,212,,743,,935,,719,,453,,57,,80,,23,,159,,115,,44,,13,,87,,103,,23,,127,,60,,35,,5,,
,"Dienten am Hochkönig <50603>",86,,123,,39,,101,,172,,107,,88,,3,,6,,1,,11,,16,,3,,2,,-,,1,,-,,-,,1,,-,,-,,
,"Fusch an der Großglocknerstraße <50604>",113,,88,,27,,136,,115,,127,,58,,15,,20,,6,,27,,22,,6,,3,,2,,-,,-,,4,,2,,3,,-,,
,"Hollersbach im Pinzgau <50605>",200,,156,,47,,240,,243,,207,,99,,7,,6,,1,,24,,19,,16,,5,,1,,4,,-,,2,,4,,1,,-,,
,"Kaprun <50606>",275,,314,,107,,392,,479,,478,,293,,80,,90,,21,,217,,179,,62,,12,,41,,56,,11,,82,,44,,34,,1,,
,"Krimml <50607>",94,,132,,50,,119,,156,,133,,73,,3,,10,,3,,18,,23,,17,,2,,4,,17,,2,,3,,11,,-,,-,,
,"Lend <50608>",124,,190,,51,,170,,235,,238,,130,,8,,19,,7,,26,,20,,9,,5,,22,,23,,7,,20,,11,,8,,3,,
,"Leogang <50609>",514,,533,,154,,537,,639,,536,,287,,34,,85,,15,,148,,91,,43,,14,,3,,9,,4,,18,,29,,13,,-,,
,"Lofer <50610>",276,,257,,82,,305,,357,,310,,260,,30,,31,,6,,81,,47,,28,,18,,11,,36,,4,,26,,20,,9,,1,,
,"Maishofen <50611>",524,,439,,151,,614,,688,,551,,282,,64,,61,,18,,101,,117,,39,,17,,34,,32,,11,,49,,35,,15,,4,,
,"Maria Alm am Steinernen Meer <50612>",363,,317,,86,,314,,390,,338,,175,,30,,35,,8,,77,,79,,39,,18,,9,,18,,4,,20,,15,,6,,2,,
,"Mittersill <50613>",655,,727,,206,,792,,948,,888,,515,,93,,108,,30,,174,,154,,99,,24,,137,,179,,47,,158,,92,,53,,8,,
,"Neukirchen am Großvenediger <50614>",361,,374,,101,,472,,506,,445,,214,,33,,40,,10,,65,,66,,44,,12,,1,,6,,-,,11,,8,,3,,-,,
,"Niedernsill <50615>",457,,407,,108,,516,,547,,452,,179,,37,,19,,5,,56,,51,,31,,17,,12,,8,,2,,11,,7,,3,,-,,
,"Piesendorf <50616>",491,,578,,180,,563,,775,,635,,338,,40,,41,,11,,104,,83,,68,,30,,17,,31,,11,,27,,16,,13,,1,,
,"Rauris <50617>",429,,502,,157,,547,,582,,506,,296,,27,,37,,11,,56,,50,,23,,7,,5,,5,,-,,10,,8,,5,,-,,
,"Saalbach-Hinterglemm <50618>",309,,301,,81,,432,,495,,456,,227,,72,,56,,8,,193,,145,,40,,11,,22,,27,,7,,35,,41,,19,,-,,
,"Saalfelden am Steinernen Meer <50619>",1978,,2229,,726,,2401,,3140,,2738,,1462,,267,,341,,80,,576,,443,,200,,68,,189,,315,,101,,316,,311,,129,,20,,
,"Sankt Martin bei Lofer <50620>",164,,155,,41,,200,,215,,163,,114,,19,,14,,7,,41,,44,,26,,9,,8,,8,,4,,15,,11,,4,,-,,
,"Stuhlfelden <50621>",207,,271,,82,,259,,357,,256,,119,,8,,9,,3,,14,,16,,7,,2,,3,,5,,2,,8,,1,,2,,2,,
,"Taxenbach <50622>",438,,407,,111,,495,,480,,478,,211,,23,,17,,4,,29,,41,,17,,4,,28,,33,,9,,30,,16,,13,,1,,
,"Unken <50623>",292,,250,,78,,299,,340,,337,,204,,18,,20,,8,,67,,70,,53,,25,,11,,11,,1,,14,,3,,1,,1,,
,"Uttendorf <50624>",408,,445,,143,,525,,565,,511,,253,,28,,28,,9,,77,,54,,25,,7,,39,,20,,8,,41,,12,,13,,-,,
,"Viehhofen <50625>",76,,87,,25,,87,,118,,83,,43,,12,,7,,1,,24,,21,,9,,1,,2,,5,,1,,1,,4,,1,,-,,
,"Wald im Pinzgau <50626>",160,,171,,37,,190,,232,,166,,95,,17,,18,,3,,31,,23,,31,,4,,-,,4,,-,,-,,5,,1,,1,,
,"Weißbach bei Lofer <50627>",48,,64,,21,,51,,92,,57,,37,,6,,10,,3,,13,,16,,4,,1,,2,,1,,-,,2,,-,,1,,-,,
,"Zell am See <50628>",865,,1021,,287,,1190,,1509,,1574,,942,,182,,321,,57,,523,,440,,235,,51,,252,,301,,74,,361,,298,,127,,21,,
"2023","Innsbruck <70101>",10458,,16561,,4058,,16464,,18839,,16577,,12609,,1932,,8024,,649,,7402,,3267,,1216,,377,,2978,,4673,,896,,5391,,2878,,1377,,335,,
,"Arzl im Pitztal <70201>",446,,452,,167,,562,,658,,471,,259,,31,,20,,10,,53,,60,,31,,8,,5,,17,,6,,20,,30,,15,,5,,
,"Haiming <70202>",705,,786,,271,,858,,967,,691,,370,,34,,35,,9,,98,,73,,25,,14,,37,,67,,11,,61,,45,,14,,5,,
,"Imst <70203>",1351,,1597,,499,,1665,,2000,,1427,,881,,139,,173,,41,,333,,259,,107,,29,,259,,238,,68,,355,,196,,108,,18,,
,"Imsterberg <70204>",149,,153,,46,,163,,151,,133,,52,,3,,4,,-,,4,,2,,5,,2,,-,,2,,-,,-,,-,,-,,-,,
,"Jerzens <70205>",126,,137,,50,,173,,172,,152,,58,,9,,12,,-,,39,,27,,12,,4,,-,,2,,1,,5,,3,,-,,-,,
,"Karres <70206>",91,,107,,38,,126,,156,,92,,55,,2,,2,,-,,5,,5,,1,,-,,-,,1,,-,,-,,1,,-,,-,,
,"Karrösten <70207>",102,,90,,25,,154,,130,,137,,47,,4,,4,,2,,17,,6,,8,,3,,-,,1,,-,,2,,1,,-,,-,,
,"Längenfeld <70208>",762,,768,,224,,854,,917,,666,,264,,49,,96,,24,,196,,131,,49,,9,,19,,21,,4,,48,,30,,14,,-,,
,"Mieming <70209>",527,,562,,198,,581,,871,,593,,329,,39,,72,,17,,107,,114,,67,,24,,6,,10,,2,,31,,13,,7,,1,,
,"Mils bei Imst <70210>",101,,103,,21,,124,,136,,78,,55,,2,,7,,1,,16,,9,,3,,-,,8,,4,,1,,4,,5,,-,,-,,
,"Mötz <70211>",199,,193,,70,,232,,248,,215,,91,,20,,15,,5,,29,,33,,18,,10,,12,,13,,3,,18,,11,,3,,1,,
,"Nassereith <70212>",285,,322,,114,,405,,372,,392,,222,,12,,24,,4,,41,,39,,24,,8,,16,,19,,5,,23,,13,,5,,1,,
,"Obsteig <70213>",214,,207,,70,,224,,292,,189,,110,,15,,21,,9,,44,,40,,26,,10,,18,,31,,10,,40,,23,,20,,4,,
,"Oetz <70214>",290,,332,,98,,363,,444,,408,,207,,30,,25,,9,,77,,69,,27,,11,,13,,17,,6,,22,,32,,9,,4,,
,"Rietz <70215>",394,,371,,123,,466,,532,,394,,170,,19,,17,,5,,44,,31,,17,,2,,7,,7,,-,,18,,5,,2,,1,,
,"Roppen <70216>",291,,271,,78,,365,,373,,256,,143,,26,,27,,9,,40,,41,,8,,8,,9,,6,,1,,26,,7,,10,,-,,
,"St. Leonhard im Pitztal <70217>",193,,201,,56,,259,,302,,221,,96,,14,,31,,2,,50,,35,,18,,5,,3,,9,,4,,8,,6,,3,,-,,
,"Sautens <70218>",182,,237,,77,,228,,326,,212,,124,,46,,30,,12,,72,,55,,20,,6,,10,,11,,5,,18,,17,,4,,-,,
,"Silz <70219>",395,,352,,110,,446,,527,,423,,231,,16,,18,,4,,39,,31,,33,,15,,10,,17,,1,,27,,16,,7,,2,,
,"Sölden <70220>",370,,451,,146,,457,,560,,442,,219,,46,,71,,9,,195,,112,,31,,6,,4,,21,,3,,30,,53,,19,,-,,
,"Stams <70221>",241,,229,,96,,251,,349,,206,,124,,17,,18,,7,,44,,34,,14,,6,,8,,7,,1,,14,,16,,4,,1,,
,"Tarrenz <70222>",429,,394,,144,,536,,543,,462,,200,,16,,18,,1,,48,,41,,16,,4,,19,,28,,6,,40,,27,,16,,5,,
,"Umhausen <70223>",497,,605,,181,,620,,655,,409,,213,,55,,51,,16,,109,,92,,43,,8,,10,,26,,6,,32,,20,,9,,-,,
,"Wenns <70224>",286,,356,,112,,374,,451,,327,,159,,29,,24,,10,,52,,41,,28,,5,,4,,5,,1,,7,,5,,2,,-,,
,"Absam <70301>",975,,967,,318,,1222,,1542,,1194,,718,,74,,70,,19,,174,,133,,42,,12,,41,,38,,6,,71,,26,,28,,2,,
,"Aldrans <70302>",427,,361,,115,,445,,564,,352,,255,,45,,50,,7,,125,,61,,20,,9,,4,,27,,1,,40,,15,,2,,2,,
,"Ampass <70303>",232,,248,,96,,313,,380,,227,,143,,42,,41,,10,,85,,66,,21,,-,,7,,11,,4,,20,,17,,2,,3,,
,"Axams <70304>",820,,740,,253,,1095,,1213,,1082,,585,,75,,65,,20,,200,,142,,63,,19,,46,,26,,3,,51,,20,,8,,1,,
,"Baumkirchen <70305>",177,,178,,53,,200,,312,,193,,98,,15,,17,,4,,30,,33,,15,,1,,-,,4,,1,,3,,10,,3,,1,,
,"Birgitz <70306>",213,,192,,78,,275,,260,,261,,144,,14,,20,,4,,52,,34,,7,,4,,5,,10,,3,,8,,10,,1,,-,,
,"Ellbögen <70307>",194,,165,,51,,202,,246,,188,,106,,5,,5,,1,,13,,12,,5,,3,,2,,1,,-,,4,,3,,-,,-,,
,"Flaurling <70308>",200,,184,,70,,217,,289,,180,,104,,9,,12,,2,,25,,22,,7,,1,,7,,12,,2,,13,,12,,8,,2,,
,"Fritzens <70309>",333,,272,,96,,392,,479,,336,,181,,15,,32,,4,,44,,34,,13,,5,,7,,8,,5,,28,,4,,2,,1,,
,"Fulpmes <70310>",628,,624,,202,,693,,773,,655,,341,,54,,78,,15,,138,,120,,49,,13,,38,,85,,15,,105,,100,,57,,9,,
,"Gnadenwald <70311>",139,,127,,46,,157,,167,,130,,70,,9,,4,,2,,11,,25,,6,,2,,2,,-,,-,,4,,2,,1,,-,,
,"Götzens <70312>",517,,551,,180,,710,,852,,660,,340,,42,,73,,14,,111,,101,,45,,9,,33,,28,,10,,39,,24,,7,,1,,
,"Gries am Brenner <70313>",163,,208,,80,,209,,267,,211,,119,,15,,14,,2,,32,,19,,6,,1,,28,,10,,3,,31,,7,,2,,-,,
,"Gries im Sellrain <70314>",101,,92,,31,,121,,131,,107,,44,,2,,6,,1,,6,,9,,3,,1,,1,,-,,-,,2,,1,,2,,1,,
,"Grinzens <70315>",200,,228,,73,,253,,316,,206,,115,,29,,25,,5,,38,,29,,12,,4,,4,,-,,-,,8,,3,,1,,-,,
,"Gschnitz <70317>",68,,70,,27,,78,,92,,67,,43,,-,,5,,-,,10,,7,,8,,-,,-,,-,,-,,3,,1,,-,,-,,
,"Hall in Tirol <70354>",1625,,1726,,553,,2096,,2461,,1897,,1443,,209,,300,,54,,515,,414,,128,,45,,276,,338,,93,,436,,302,,180,,27,,
,"Hatting <70318>",226,,220,,75,,266,,342,,181,,106,,13,,21,,6,,45,,30,,12,,2,,13,,8,,2,,15,,4,,4,,1,,
,"Inzing <70319>",625,,512,,172,,700,,810,,620,,291,,53,,51,,8,,117,,82,,33,,11,,23,,23,,4,,31,,17,,19,,-,,
,"Kematen in Tirol <70320>",457,,417,,118,,581,,603,,464,,215,,34,,24,,8,,98,,46,,24,,1,,95,,63,,37,,51,,34,,19,,3,,
,"Kolsass <70322>",244,,219,,64,,293,,354,,254,,137,,16,,23,,11,,40,,37,,10,,1,,4,,7,,2,,9,,6,,3,,2,,
,"Kolsassberg <70323>",133,,136,,39,,165,,172,,117,,63,,3,,5,,1,,8,,28,,4,,-,,-,,3,,-,,2,,2,,2,,-,,
,"Lans <70325>",164,,136,,51,,195,,247,,167,,96,,14,,12,,-,,29,,33,,10,,2,,16,,17,,7,,11,,16,,2,,-,,
,"Leutasch <70326>",222,,279,,78,,305,,429,,392,,199,,51,,59,,12,,128,,167,,99,,45,,37,,25,,4,,36,,23,,9,,2,,
,"Matrei am Brenner <70370>",439,,505,,156,,587,,694,,578,,382,,41,,36,,5,,69,,52,,25,,5,,24,,26,,9,,33,,31,,10,,8,,
,"Mieders <70328>",290,,274,,90,,321,,365,,270,,138,,39,,28,,4,,63,,60,,23,,7,,16,,18,,3,,33,,23,,22,,3,,
,"Mils <70329>",644,,580,,225,,752,,936,,641,,527,,52,,75,,18,,103,,96,,29,,9,,41,,44,,27,,55,,22,,9,,1,,
,"Mutters <70331>",321,,280,,102,,349,,437,,343,,213,,33,,48,,9,,84,,75,,28,,7,,9,,18,,5,,25,,9,,5,,1,,
,"Natters <70332>",281,,279,,93,,328,,387,,349,,252,,20,,18,,4,,60,,50,,21,,4,,4,,6,,2,,12,,17,,10,,-,,
,"Navis <70333>",314,,301,,99,,396,,448,,330,,163,,11,,13,,1,,26,,22,,12,,5,,-,,-,,-,,4,,2,,1,,-,,
,"Neustift im Stubaital <70334>",667,,708,,214,,770,,993,,680,,390,,70,,89,,13,,220,,163,,45,,9,,40,,34,,17,,56,,57,,15,,6,,
,"Oberhofen im Inntal <70335>",304,,249,,93,,354,,366,,284,,132,,19,,18,,5,,39,,25,,12,,5,,20,,16,,10,,24,,16,,5,,2,,
,"Obernberg am Brenner <70336>",63,,57,,22,,69,,73,,71,,30,,6,,2,,-,,8,,12,,2,,2,,3,,-,,-,,1,,-,,1,,-,,
,"Oberperfuss <70337>",539,,406,,123,,570,,662,,472,,263,,22,,20,,6,,33,,37,,19,,5,,5,,10,,3,,12,,7,,2,,1,,
,"Patsch <70338>",162,,131,,43,,212,,233,,178,,97,,18,,2,,1,,48,,26,,3,,7,,1,,8,,1,,5,,5,,-,,-,,
,"Pettnau <70339>",167,,139,,29,,223,,226,,152,,95,,6,,16,,8,,25,,21,,4,,2,,3,,6,,2,,7,,6,,4,,1,,
,"Pfaffenhofen <70340>",205,,171,,59,,236,,222,,151,,97,,9,,14,,2,,51,,25,,5,,3,,27,,22,,5,,28,,10,,6,,3,,
,"Polling in Tirol <70342>",261,,188,,64,,261,,271,,144,,80,,21,,10,,2,,40,,25,,13,,2,,11,,19,,8,,11,,7,,3,,-,,
,"Ranggen <70343>",204,,153,,50,,208,,220,,163,,82,,12,,10,,2,,24,,28,,5,,-,,3,,5,,1,,6,,2,,-,,-,,
,"Reith bei Seefeld <70344>",165,,168,,53,,196,,265,,206,,110,,35,,49,,9,,83,,87,,33,,9,,20,,59,,11,,46,,15,,6,,2,,
,"Rinn <70345>",325,,244,,79,,347,,419,,284,,128,,20,,24,,8,,40,,35,,13,,6,,12,,13,,5,,20,,6,,1,,-,,
,"Rum <70346>",1171,,1248,,439,,1419,,1706,,1361,,1006,,102,,134,,26,,244,,163,,55,,17,,148,,139,,39,,236,,148,,65,,19,,
,"St. Sigmund im Sellrain <70347>",25,,26,,8,,31,,30,,28,,20,,4,,5,,3,,9,,2,,6,,-,,-,,-,,-,,1,,-,,-,,-,,
,"Scharnitz <70348>",136,,139,,46,,150,,259,,172,,124,,45,,50,,25,,77,,95,,64,,21,,18,,34,,8,,31,,12,,11,,2,,
,"Schmirn <70349>",142,,145,,43,,142,,199,,149,,74,,4,,-,,-,,7,,5,,4,,-,,-,,1,,-,,1,,1,,-,,-,,
,"Schönberg im Stubaital <70350>",148,,132,,53,,164,,187,,156,,88,,14,,25,,3,,61,,21,,11,,1,,12,,19,,5,,23,,14,,7,,1,,
,"Seefeld in Tirol <70351>",321,,305,,98,,343,,507,,464,,356,,107,,95,,26,,265,,229,,167,,50,,49,,61,,17,,94,,103,,72,,8,,
,"Sellrain <70352>",185,,164,,52,,235,,270,,266,,146,,11,,8,,2,,24,,12,,9,,2,,-,,-,,-,,3,,1,,-,,-,,
,"Sistrans <70353>",327,,325,,116,,325,,508,,343,,232,,30,,19,,4,,56,,45,,20,,6,,18,,7,,2,,17,,7,,-,,-,,
,"Steinach am Brenner <70355>",462,,485,,147,,605,,680,,557,,346,,36,,45,,10,,98,,53,,30,,6,,73,,54,,23,,81,,47,,19,,7,,
,"Telfes im Stubai <70356>",221,,233,,57,,217,,355,,248,,141,,17,,24,,7,,47,,44,,19,,4,,8,,5,,1,,17,,11,,4,,1,,
